customer_key,customer_id,customer_name,customer_segment,start_date,end_date,is_current,customer_group
871,951,Adam Barton,Consumer,2011-04-01,,True,B2C
872,953,Josephine Smith,Small Business,2013-02-26,,True,B2B
873,954,Tony Chandler,Small Business,2010-02-12,,True,B2B
874,956,Tom Wiley,Consumer,2011-02-25,,True,B2C
875,957,Brooke M Wood,Consumer,2012-01-20,,True,B2C
876,959,Sally House,Corporate,2010-03-22,,True,B2B
877,960,Phillip Chappell,Home Office,2010-02-04,,True,B2C
878,961,Benjamin Chan,Home Office,2010-08-24,,True,B2C
879,962,Yvonne Clarke,Home Office,2010-02-04,,True,B2C
880,964,Virginia Rivera,Home Office,2011-12-30,,True,B2C
881,965,Martin Page,Consumer,2011-05-15,,True,B2C
882,966,Jacqueline Chung,Home Office,2011-07-26,,True,B2C
883,967,Brandon C Yates,Home Office,2013-06-24,,True,B2C
884,968,Yvonne D McLeod,Home Office,2012-12-25,,True,B2C
885,969,Joel Abrams,Consumer,2011-05-15,,True,B2C
886,970,Lynn Payne,Consumer,2010-10-20,2011-03-08,False,
887,970,Lynn Payne,Home Office,2011-03-09,,True,B2C
888,972,Gregory Holden,Corporate,2010-08-29,,True,B2B
889,973,Victor Godfrey,Corporate,2012-03-14,,True,B2B
890,974,Herman Pritchard,Corporate,2012-02-21,,True,B2B
891,975,Francis Evans,Corporate,2010-10-04,,True,B2B
892,976,Jonathan Higgins,Corporate,2012-02-21,,True,B2B
893,977,Todd Wiggins,Corporate,2013-08-05,,True,B2B
894,978,Norman Tyler,Corporate,2013-10-04,,True,B2B
895,979,Francis Peterson,Corporate,2012-01-06,,True,B2B
896,980,Howard Burnett,Corporate,2010-08-05,,True,B2B
897,981,Jacob Archer,Corporate,2011-11-14,,True,B2B
898,983,Sue Drake,Corporate,2010-04-27,2012-03-14,False,
899,983,Sue Drake,Small Business,2012-03-15,,True,B2B
900,984,Paul Cooper,Small Business,2011-04-08,,True,B2B
901,985,Kristin Richmond,Small Business,2013-01-11,,True,B2B
902,986,Herman Ray,Small Business,2012-01-24,,True,B2B
903,987,Sidney Matthews,Small Business,2013-01-11,,True,B2B
904,988,Charlene Zhou,Small Business,2011-01-11,,True,B2B
905,989,Keith Zhou,Corporate,2013-01-03,,True,B2B
906,990,Gladys Barnes,Corporate,2011-03-19,,True,B2B
907,991,Jesse Pennington,Small Business,2013-01-11,,True,B2B
908,993,Gail Currin,Small Business,2010-02-19,,True,B2B
909,994,Neal Weber,Small Business,2010-09-14,,True,B2B
910,995,Lloyd Spencer,Small Business,2010-11-10,,True,B2B
911,996,Karen Mayo,Small Business,2012-09-07,,True,B2B
912,997,Phillip Pollard,Small Business,2010-01-24,,True,B2B
913,998,Charlene Day,Small Business,2013-10-21,,True,B2B
914,999,Rita Barton,Small Business,2010-09-14,,True,B2B
915,1000,Lynn Bell,Small Business,2010-09-14,,True,B2B
916,1002,Kathleen S Erickson,Home Office,2011-05-25,,True,B2C
917,1003,Jessie Coble,Home Office,2013-02-17,,True,B2C
918,1005,Lloyd Dickson,Small Business,2010-03-04,,True,B2B
919,1006,Wallace Warner,Small Business,2011-01-26,,True,B2B
920,1008,Priscilla Frank,Home Office,2010-05-25,,True,B2C
921,1009,Kristin George,Corporate,2010-12-19,2013-01-22,False,
922,1009,Kristin George,Home Office,2013-01-23,,True,B2C
923,1010,Alexandra Frazier,Home Office,2011-01-07,,True,B2C
924,1011,Denise Sumner,Home Office,2013-07-02,,True,B2C
925,1012,Marion L Fitzgerald,Home Office,2012-08-17,,True,B2C
926,1014,Theresa Winters,Home Office,2010-03-01,,True,B2C
927,1015,Beverly Cameron,Home Office,2010-09-18,,True,B2C
928,1016,Francis Sherrill,Home Office,2010-06-12,,True,B2C
929,1017,Wallace Bridges,Home Office,2012-10-01,,True,B2C
930,1018,Meredith Humphrey,Home Office,2010-10-08,,True,B2C
931,1020,Julie Porter,Consumer,2011-08-04,,True,B2C
932,1020,Julie Porter,Small Business,2010-03-07,2011-08-03,False,
933,1021,Helen Poole,Small Business,2012-11-30,,True,B2B
934,1022,Maxine Myers,Small Business,2013-10-29,,True,B2B
935,1023,Glen Newman,Small Business,2010-05-15,,True,B2B
936,1025,Patrick Hendrix,Small Business,2011-09-03,,True,B2B
937,1026,Eugene Kerr,Small Business,2010-08-07,,True,B2B
938,1027,Brian Bennett,Small Business,2010-03-12,,True,B2B
939,1028,Marguerite Rodgers,Small Business,2010-09-29,,True,B2B
940,1030,Christine Wilkerson,Corporate,2013-01-19,,True,B2B
941,1030,Christine Wilkerson,Small Business,2012-04-20,2013-01-18,False,
942,1031,Neal Helms,Corporate,2011-02-02,,True,B2B
943,1031,Neal Helms,Small Business,2011-01-02,2011-02-01,False,
944,1032,Robert Willis,Corporate,2013-07-17,,True,B2B
945,1032,Robert Willis,Small Business,2011-01-02,2013-07-16,False,
946,1033,Sean Sparks,Corporate,2012-12-25,2013-10-12,False,
947,1033,Sean Sparks,Small Business,2013-10-13,,True,B2B
948,1035,Kent Burton,Home Office,2010-03-13,,True,B2C
949,1036,Jessica Huffman,Home Office,2010-03-13,,True,B2C
950,1038,Jon Hale,Corporate,2010-12-16,,True,B2B
951,1039,Christian Tilley,Corporate,2012-02-02,,True,B2B
952,1041,Mildred Chase,Small Business,2010-04-17,,True,B2B
953,1042,Jerome Burch,Small Business,2010-05-16,,True,B2B
954,1043,Ethel Coley,Small Business,2012-10-21,,True,B2B
955,1044,Erin Ballard,Home Office,2010-06-14,,True,B2C
956,1045,Judy Burnett,Home Office,2011-09-08,,True,B2C
957,1046,Lorraine C Wooten,Home Office,2012-03-20,,True,B2C
958,1047,Gayle Pearson,Home Office,2010-08-27,,True,B2C
959,1048,Mary Gray,Home Office,2013-06-14,,True,B2C
960,1049,Craig S Fletcher,Home Office,2013-03-26,,True,B2C
961,1050,Ronald Goldman Francis,Home Office,2013-06-14,,True,B2C
962,1052,Dennis Barbee Reynolds,Corporate,2012-02-17,,True,B2B
963,1053,George Bowen,Corporate,2011-05-24,,True,B2B
964,1054,Keith R Atkinson,Corporate,2010-05-25,,True,B2B
965,1056,Lewis Herman,Small Business,2011-01-14,,True,B2B
966,1057,Jean Hardy,Small Business,2011-01-14,,True,B2B
967,1058,Adam McKinney,Small Business,2012-09-10,,True,B2B
968,1059,Elaine Bass,Small Business,2011-04-26,,True,B2B
969,1060,Gene Gilliam,Small Business,2010-03-24,,True,B2B
970,1061,Earl Melton,Small Business,2013-01-08,,True,B2B
971,1062,Willie Robinson,Small Business,2010-03-24,,True,B2B
972,1063,Catherine Woodard,Small Business,2013-01-08,,True,B2B
973,1065,Vicki Bond,Corporate,2010-08-18,,True,B2B
974,1066,Stacey Bowers,Corporate,2013-08-28,,True,B2B
975,1068,Erik Barr,Home Office,2010-09-16,,True,B2C
976,1069,Pam Bennett,Home Office,2010-11-14,,True,B2C
977,1071,Hilda Diaz,Corporate,2013-03-01,,True,B2B
978,1072,Marion Owens,Corporate,2010-03-27,,True,B2B
979,1074,Sherry Brantley,Home Office,2011-02-26,,True,B2C
980,1075,Theodore Tyson,Home Office,2010-03-09,,True,B2C
981,1077,Elsie Byers,Corporate,2013-05-07,,True,B2B
982,1079,Jimmy Xu,Corporate,2011-03-08,,True,B2B
983,1080,Colleen Fletcher,Corporate,2010-11-08,,True,B2B
984,1081,Nancy Schwartz Peacock,Corporate,2013-12-21,,True,B2B
985,1082,Joy Park,Corporate,2011-05-19,,True,B2B
986,1083,Hazel Dale,Corporate,2010-03-31,,True,B2B
987,1085,Ted Dunlap,Corporate,2010-05-13,,True,B2B
988,1085,Ted Dunlap,Home Office,2010-01-05,2010-05-12,False,
989,1086,Leon Peele,Corporate,2011-03-31,,True,B2B
990,1086,Leon Peele,Home Office,2010-04-24,2011-03-30,False,
991,1088,Jeremy Orr,Corporate,2011-04-12,2012-10-08,False,
992,1088,Jeremy Orr,Small Business,2012-10-09,,True,B2B
993,1089,Jon Padgett,Corporate,2011-01-16,2012-10-08,False,
994,1089,Jon Padgett,Small Business,2012-10-09,,True,B2B
995,1090,Seth Davies,Corporate,2011-03-07,2013-12-30,False,
996,1090,Seth Davies,Small Business,2013-12-31,,True,B2B
997,1091,Joshua Keller,Small Business,2012-11-05,,True,B2B
998,1092,Ron Singh,Corporate,2013-07-09,,True,B2B
999,1093,Roy Briggs,Corporate,2011-01-16,,True,B2B
1000,1095,Joseph Allison,Home Office,2011-03-03,,True,B2C
1001,1096,Kerry Elliott Parrish,Home Office,2011-12-09,,True,B2C
1002,1097,Michele Meadows,Home Office,2013-09-09,,True,B2C
1003,1098,Gregory Barefoot,Home Office,2013-09-09,,True,B2C
1004,1099,Judy Simpson,Home Office,2013-04-24,,True,B2C
1005,1101,Kimberly McCarthy,Small Business,2010-11-05,,True,B2B
1006,1102,Jeffrey Pearson,Small Business,2011-12-04,,True,B2B
1007,1103,Sidney Bowling,Home Office,2010-04-10,,True,B2C
1008,1104,Timothy Ross,Home Office,2010-04-10,,True,B2C
1009,1105,Janet Bryant,Home Office,2011-05-19,,True,B2C
1010,1106,Maxine Collier Grady,Consumer,2010-12-06,,True,B2C
1011,1106,Maxine Collier Grady,Small Business,2010-05-20,2010-12-05,False,
1012,1107,Joanna Keith,Small Business,2010-11-21,,True,B2B
1013,1108,Dwight Bishop,Consumer,2011-03-22,,True,B2C
1014,1108,Dwight Bishop,Small Business,2010-05-20,2011-03-21,False,
1015,1109,Dennis Welch,Consumer,2010-06-29,2012-08-27,False,
1016,1109,Dennis Welch,Small Business,2012-08-28,,True,B2B
1017,1110,Kevin Roth,Small Business,2012-08-28,,True,B2B
1018,1112,Luis Kerr,Corporate,2010-10-02,,True,B2B
1019,1113,Julia Reynolds,Corporate,2010-10-06,,True,B2B
1020,1115,Jill Foster,Consumer,2012-08-21,,True,B2C
1021,1116,Meredith Bland,Consumer,2013-08-20,,True,B2C
1022,1116,Meredith Bland,Home Office,2013-02-18,2013-08-19,False,
1023,1117,Samantha Koch,Home Office,2010-08-05,,True,B2C
1024,1118,Jesse Williams Katz,Consumer,2012-11-07,,True,B2C
1025,1118,Jesse Williams Katz,Home Office,2011-11-13,2012-11-06,False,
1026,1119,Cecil Berger,Consumer,2012-08-30,,True,B2C
1027,1119,Cecil Berger,Home Office,2012-02-14,2012-08-29,False,
1028,1120,Rita Vaughn,Home Office,2011-09-26,,True,B2C
1029,1121,Tonya Proctor,Consumer,2010-02-07,2011-10-25,False,
1030,1121,Tonya Proctor,Home Office,2011-10-26,,True,B2C
1031,1123,Peggy Lanier,Small Business,2010-09-15,,True,B2B
1032,1124,Randy Jiang,Small Business,2010-12-20,,True,B2B
1033,1126,Arlene Lutz,Consumer,2011-01-22,,True,B2C
1034,1127,Ray Grady,Consumer,2010-08-24,,True,B2C
1035,1128,Kurt O'Connor,Consumer,2010-12-22,,True,B2C
1036,1129,Pam Patton,Corporate,2010-03-29,,True,B2B
1037,1129,Pam Patton,Home Office,2010-02-16,2010-03-28,False,
1038,1130,Stacy Benton,Corporate,2012-03-16,,True,B2B
1039,1130,Stacy Benton,Home Office,2011-01-10,2012-03-15,False,
1040,1131,Benjamin Strauss,Corporate,2011-02-20,,True,B2B
1041,1131,Benjamin Strauss,Home Office,2010-05-21,2011-02-19,False,
1042,1132,Michael Robbins,Corporate,2010-02-10,2010-02-15,False,
1043,1132,Michael Robbins,Home Office,2010-02-16,,True,B2C
1044,1133,Marjorie Owens,Corporate,2012-10-07,,True,B2B
1045,1133,Marjorie Owens,Home Office,2010-07-26,2012-10-06,False,
1046,1135,Daniel Webb Stephens,Consumer,2011-12-09,,True,B2C
1047,1136,Carmen McPherson,Consumer,2010-07-02,,True,B2C
1048,1138,Malcolm Floyd,Home Office,2010-08-16,,True,B2C
1049,1139,Stacey Davenport,Home Office,2013-05-06,,True,B2C
1050,1140,Miriam Snow,Home Office,2013-03-26,2013-11-17,False,
1051,1140,Miriam Snow,Small Business,2013-11-18,,True,B2B
1052,1141,Nancy Bennett,Home Office,2012-06-16,,True,B2C
1053,1141,Nancy Bennett,Small Business,2011-09-30,2012-06-15,False,
1054,1142,Russell Chan,Home Office,2010-07-04,2011-09-29,False,
1055,1142,Russell Chan,Small Business,2011-09-30,,True,B2B
1056,1143,Phyllis Jacobson,Home Office,2011-01-22,,True,B2C
1057,1145,Alvin B Winstead,Consumer,2011-10-21,,True,B2C
1058,1146,Jay Shaffer Desai,Consumer,2012-07-17,,True,B2C
1059,1148,Eleanor Erickson,Corporate,2012-07-16,,True,B2B
1060,1149,Edgar Vogel,Corporate,2013-09-29,,True,B2B
1061,1150,Rose Schultz,Corporate,2012-12-29,,True,B2B
1062,1151,Edna Huang,Corporate,2010-12-09,2012-12-20,False,
1063,1151,Edna Huang,Home Office,2012-12-21,,True,B2C
1064,1152,Brett Douglas,Corporate,2012-12-29,,True,B2B
1065,1153,Molly Branch,Corporate,2011-08-28,2013-08-28,False,
1066,1153,Molly Branch,Home Office,2013-08-29,,True,B2C
1067,1155,Alex Nicholson,Consumer,2010-01-02,,True,B2C
1068,1156,Edith Forbes,Consumer,2010-08-14,,True,B2C
1069,1157,Jon Stephens,Consumer,2011-08-11,,True,B2C
1070,1158,Todd Pennington,Consumer,2012-04-28,,True,B2C
1071,1159,Arlene Weeks,Consumer,2010-05-20,,True,B2C
1072,1161,Brooke Arnold,Corporate,2012-10-14,,True,B2B
1073,1162,Sidney Cherry,Corporate,2011-11-24,,True,B2B
1074,1163,Clifford Morrow,Corporate,2011-02-01,,True,B2B
1075,1164,Glenn Burnette,Corporate,2013-04-10,,True,B2B
1076,1165,Jason L Doyle,Corporate,2012-12-07,,True,B2B
1077,1166,Pamela C Kane,Corporate,2012-12-07,,True,B2B
1078,1167,Marc Randall,Corporate,2013-04-10,,True,B2B
1079,1168,Angela Wooten,Corporate,2012-02-25,,True,B2B
1080,1170,Jessie Houston,Consumer,2010-06-02,,True,B2C
1081,1171,Floyd Hill Dorsey,Consumer,2011-01-02,,True,B2C
1082,1172,Bill Hudson,Consumer,2012-08-08,,True,B2C
1083,1173,Kara Capps,Home Office,2013-05-05,,True,B2C
1084,1174,Calvin Hutchinson,Home Office,2012-03-03,,True,B2C
1085,1175,Vickie Hendricks,Home Office,2013-04-22,,True,B2C
1086,1176,Barbara Saunders,Home Office,2011-05-05,,True,B2C
1087,1178,Sandy Hunt,Consumer,2010-04-09,,True,B2C
1088,1180,Bernard Strauss,Home Office,2013-02-27,,True,B2C
1089,1181,Tommy Feldman,Home Office,2013-11-28,,True,B2C
1090,1182,Jesse Williamson,Home Office,2010-05-23,,True,B2C
1091,1183,Becky O'Brien,Home Office,2010-06-29,,True,B2C
1092,1185,Lee Xu,Consumer,2010-03-21,,True,B2C
1093,1186,Glenda Herbert,Consumer,2010-04-09,,True,B2C
1094,1187,Dale Carroll,Consumer,2011-06-10,,True,B2C
1095,1188,Kevin Marks,Consumer,2011-06-10,,True,B2C
1096,1189,Dwight Stephenson,Consumer,2010-06-17,2011-05-04,False,
1097,1189,Dwight Stephenson,Small Business,2011-05-05,,True,B2B
1098,1190,Judith Jacobs,Consumer,2011-03-22,,True,B2C
1099,1190,Judith Jacobs,Small Business,2011-01-10,2011-03-21,False,
1100,1191,John Morse,Small Business,2010-12-28,,True,B2B
1101,1192,Ernest McBride,Consumer,2012-03-20,,True,B2C
1102,1193,Louis Parrish,Consumer,2010-06-17,2010-10-31,False,
1103,1193,Louis Parrish,Small Business,2010-11-01,,True,B2B
1104,1194,Sidney Brewer,Small Business,2010-11-01,,True,B2B
1105,1195,Kara Payne,Consumer,2011-06-15,,True,B2C
1106,1196,Jan Hubbard Richards,Small Business,2011-01-15,,True,B2B
1107,1197,Grace McNeill Hunt,Small Business,2010-03-18,,True,B2B
1108,1198,Lester Sykes,Consumer,2013-04-06,,True,B2C
1109,1199,Edward Lamm,Consumer,2010-08-25,,True,B2C
1110,1200,Beth English,Consumer,2010-08-25,,True,B2C
1111,1201,Dianne Kaufman,Small Business,2013-05-27,,True,B2B
1112,1202,Faye Wolf,Consumer,2010-08-25,,True,B2C
1113,1203,Judy Merritt,Small Business,2010-12-28,,True,B2B
1114,1204,Jon Simmons,Consumer,2011-01-12,,True,B2C
1115,1206,Dana Jain,Small Business,2011-01-06,,True,B2B
1116,1208,Michele Morrow Marsh,Home Office,2011-04-07,,True,B2C
1117,1209,Betsy Bean,Home Office,2013-02-09,,True,B2C
1118,1211,Debra Proctor,Corporate,2010-02-01,,True,B2B
1119,1212,Eileen Fletcher,Corporate,2010-07-15,2013-08-06,False,
1120,1212,Eileen Fletcher,Small Business,2013-08-07,,True,B2B
1121,1213,Jeremy Pratt,Corporate,2010-02-04,,True,B2B
1122,1215,Evelyn Meyer,Small Business,2012-12-07,,True,B2B
1123,1216,Angela Larson,Small Business,2011-01-15,,True,B2B
1124,1217,Billy Perry Browning,Small Business,2010-04-28,,True,B2B
1125,1218,Ethel Barton,Small Business,2012-12-21,,True,B2B
1126,1219,Sam Graham Christian,Small Business,2013-10-30,,True,B2B
1127,1220,Kathy Reese,Small Business,2012-06-12,,True,B2B
1128,1221,Vickie Frost,Small Business,2011-05-08,,True,B2B
1129,1222,Gladys Wilkinson,Small Business,2012-03-22,,True,B2B
1130,1223,Marcia Bernstein Horn,Small Business,2012-12-21,,True,B2B
1131,1224,Larry Spencer,Small Business,2013-10-30,,True,B2B
1132,1225,Beverly Leonard,Small Business,2012-06-12,,True,B2B
1133,1226,Ken Cash,Small Business,2010-04-28,,True,B2B
1134,1227,Elsie Hwang,Small Business,2010-04-28,,True,B2B
1135,1228,Hazel Jennings,Small Business,2010-02-16,,True,B2B
1136,1229,Patrick Byrne,Small Business,2010-02-16,,True,B2B
1137,1230,Joan Hardin,Small Business,2011-02-02,,True,B2B
1138,1231,Jim Roberson,Small Business,2012-07-05,,True,B2B
1139,1233,Gary Hester,Consumer,2010-10-09,,True,B2C
1140,1234,Vickie Howe Lawrence,Consumer,2012-02-16,,True,B2C
1141,1236,Lynne Pace,Corporate,2011-10-26,,True,B2B
1142,1237,Eva Simpson,Corporate,2010-07-31,,True,B2B
1143,1238,April Bowers,Corporate,2010-07-31,,True,B2B
1144,1239,Martin Fink,Corporate,2011-05-25,,True,B2B
1145,1241,Bradley Schroeder,Corporate,2010-09-16,2010-09-24,False,
1146,1241,Bradley Schroeder,Small Business,2010-09-25,,True,B2B
1147,1242,Dan Hoover,Corporate,2011-02-02,2013-02-22,False,
1148,1242,Dan Hoover,Small Business,2013-02-23,,True,B2B
1149,1244,Victor Pace,Home Office,2011-07-22,,True,B2C
1150,1245,Jimmy Strauss,Home Office,2011-05-14,,True,B2C
1151,1246,Lois Hansen,Home Office,2010-04-05,,True,B2C
1152,1247,Henry O'Connell,Home Office,2010-04-05,,True,B2C
1153,1248,Connie W Sutton,Home Office,2013-05-22,,True,B2C
1154,1250,Kara Patton,Corporate,2010-10-09,2011-05-05,False,
1155,1250,Kara Patton,Home Office,2011-05-06,,True,B2C
1156,1251,Leah Huff,Corporate,2012-04-02,2013-05-11,False,
1157,1251,Leah Huff,Home Office,2013-05-12,,True,B2C
1158,1253,Vickie Coates,Home Office,2010-04-23,,True,B2C
1159,1254,Anne Bland,Home Office,2010-05-21,,True,B2C
1160,1255,Craig Crabtree,Home Office,2013-05-13,,True,B2C
1161,1257,Ryan Foster,Home Office,2010-05-22,,True,B2C
1162,1258,Mildred English,Home Office,2011-07-29,,True,B2C
1163,1259,Keith Hobbs,Home Office,2010-04-20,,True,B2C
1164,1261,Vickie Gonzalez,Home Office,2010-11-07,,True,B2C
1165,1262,Lindsay Zhou,Home Office,2011-02-05,,True,B2C
1166,1263,Gloria Lewis,Home Office,2013-08-17,,True,B2C
1167,1264,Billy Bullock,Home Office,2013-01-03,,True,B2C
1168,1265,Danielle Kramer,Home Office,2010-06-11,,True,B2C
1169,1267,Rosemary Branch,Corporate,2010-02-10,,True,B2B
1170,1268,Stuart Bruce,Corporate,2013-08-08,,True,B2B
1171,1269,Janice Page,Corporate,2012-08-13,,True,B2B
1172,1271,Joanne Church,Corporate,2010-04-09,,True,B2B
1173,1272,Thelma Benson,Corporate,2011-11-25,,True,B2B
1174,1273,Lois Bloom,Corporate,2013-12-09,,True,B2B
1175,1274,Christina McNeill,Corporate,2012-03-21,,True,B2B
1176,1275,Vanessa Bowers,Corporate,2013-12-09,,True,B2B
1177,1276,Claude Dixon,Corporate,2011-11-25,,True,B2B
1178,1277,Joan Walters,Corporate,2013-12-11,,True,B2B
1179,1278,Veronica Lehman,Corporate,2011-08-10,,True,B2B
1180,1279,Josephine Rao,Corporate,2010-03-01,,True,B2B
1181,1280,Harold Albright,Corporate,2010-03-01,,True,B2B
1182,1281,Pauline Denton,Small Business,2010-01-24,,True,B2B
1183,1282,Dana Sharpe,Small Business,2010-01-24,,True,B2B
1184,1283,Greg Malone,Small Business,2013-04-21,,True,B2B
1185,1285,Philip Coates,Corporate,2011-06-30,,True,B2B
1186,1286,Sandra Moran,Corporate,2012-05-21,,True,B2B
1187,1287,Cheryl Burnette,Corporate,2011-06-30,,True,B2B
1188,1288,Joann Hensley,Corporate,2013-08-22,,True,B2B
1189,1289,Andrew Levin,Corporate,2012-06-14,,True,B2B
1190,1290,Martin Weeks,Corporate,2013-10-27,,True,B2B
1191,1291,Maria Jackson,Small Business,2011-03-15,,True,B2B
1192,1292,Marcus Berg,Small Business,2012-03-17,,True,B2B
1193,1293,Martin Underwood,Small Business,2011-03-15,,True,B2B
1194,1295,Zachary Potter,Small Business,2012-01-09,,True,B2B
1195,1296,Harvey Wong Bates,Small Business,2012-11-03,,True,B2B
1196,1298,Herbert Beard,Home Office,2010-02-12,,True,B2C
1197,1299,Vincent Swanson,Home Office,2011-03-20,,True,B2C
1198,1300,Paula Ellis McGee,Home Office,2012-04-08,,True,B2C
1199,1301,Hilda Porter,Home Office,2011-05-15,,True,B2C
1200,1303,Cindy Harvey,Consumer,2010-02-19,2011-10-29,False,
1201,1303,Cindy Harvey,Corporate,2011-10-30,,True,B2B
1202,1304,Sherri McIntosh,Consumer,2010-04-23,2011-02-13,False,
1203,1304,Sherri McIntosh,Corporate,2011-02-14,,True,B2B
1204,1305,Chris Pritchard,Consumer,2010-02-17,,True,B2C
1205,1307,Teresa Hill,Small Business,2010-06-30,,True,B2B
1206,1309,Emma Bullock,Corporate,2011-04-29,,True,B2B
1207,1310,Ricky C Sumner,Corporate,2013-03-02,,True,B2B
1208,1311,Veronica O'Connor,Corporate,2011-09-24,,True,B2B
1209,1312,Arlene Weber,Corporate,2011-05-05,,True,B2B
1210,1313,Katherine Knight,Corporate,2011-05-05,,True,B2B
1211,1314,Keith Marsh,Home Office,2010-03-30,,True,B2C
1212,1315,Adam Saunders Gray,Home Office,2010-03-30,,True,B2C
1213,1316,Marion Lindsey,Home Office,2010-03-30,,True,B2C
1214,1317,Sandra Shaw,Home Office,2011-03-21,,True,B2C
1215,1318,Vickie Becker,Home Office,2011-10-04,,True,B2C
1216,1319,Phillip Wilkerson,Home Office,2011-12-19,,True,B2C
1217,1320,Brian Dougherty,Home Office,2011-10-04,,True,B2C
1218,1322,Mark Joyner,Small Business,2011-09-17,,True,B2B
1219,1323,Martin Bowman,Small Business,2011-07-16,,True,B2B
1220,1324,Frances Ray,Small Business,2011-11-30,,True,B2B
1221,1325,Laura A Whitaker,Small Business,2013-05-12,,True,B2B
1222,1326,Henry Khan,Small Business,2011-07-16,,True,B2B
1223,1327,Troy Patterson,Small Business,2011-07-16,,True,B2B
1224,1328,Geraldine Martinez Bray,Small Business,2013-05-13,,True,B2B
1225,1329,Heather Shannon,Small Business,2011-07-16,,True,B2B
1226,1330,Edwin Riddle,Small Business,2013-01-15,,True,B2B
1227,1331,Ted Bowden,Small Business,2013-09-06,,True,B2B
1228,1332,Sally Steele,Small Business,2013-05-13,,True,B2B
1229,1333,Dolores McClure,Small Business,2011-05-12,,True,B2B
1230,1334,Lorraine O'Donnell,Small Business,2012-07-27,,True,B2B
1231,1335,Ron Patrick,Small Business,2012-07-15,,True,B2B
1232,1336,Dorothy Cates,Small Business,2013-05-13,,True,B2B
1233,1337,Jackie Davenport,Small Business,2012-07-15,,True,B2B
1234,1338,Denise McIntosh,Home Office,2010-08-10,,True,B2C
1235,1339,James Perez,Home Office,2011-06-05,,True,B2C
1236,1340,Marie Bass,Home Office,2010-08-10,,True,B2C
1237,1341,Edward Bynum,Home Office,2010-08-10,,True,B2C
1238,1343,Frank Holden,Consumer,2012-04-08,,True,B2C
1239,1344,Kathleen McKinney McIntosh,Consumer,2011-08-04,,True,B2C
1240,1346,Florence Walters,Home Office,2011-01-17,,True,B2C
1241,1347,Vivian Goldstein,Home Office,2010-10-30,,True,B2C
1242,1348,Calvin J Marcus,Home Office,2011-06-11,,True,B2C
1243,1350,Jackie Burke,Home Office,2010-10-17,,True,B2C
1244,1351,Janet McCullough,Home Office,2010-07-27,,True,B2C
1245,1352,Vivian Clarke,Home Office,2010-10-30,,True,B2C
1246,1354,Aaron Dillon,Consumer,2010-08-11,,True,B2C
1247,1355,Joyce O'Neill,Consumer,2011-07-21,,True,B2C
1248,1357,Marguerite Yu,Home Office,2010-06-03,,True,B2C
1249,1358,Eleanor Barbour,Home Office,2011-02-22,,True,B2C
1250,1360,Arlene Gibbons,Consumer,2010-01-26,,True,B2C
1251,1361,Kristina Collier,Consumer,2010-01-26,,True,B2C
1252,1363,Earl Roy,Consumer,2010-02-04,2012-09-12,False,
1253,1363,Earl Roy,Home Office,2012-09-13,,True,B2C
1254,1364,Chris Ford,Consumer,2012-11-19,,True,B2C
1255,1364,Chris Ford,Home Office,2010-03-17,2012-11-18,False,
1256,1365,Edward Hampton,Consumer,2011-07-03,,True,B2C
1257,1367,James Hunter,Consumer,2010-01-07,2011-09-10,False,
1258,1367,James Hunter,Small Business,2011-09-11,,True,B2B
1259,1368,Patsy Harmon,Consumer,2010-03-23,2013-11-18,False,
1260,1368,Patsy Harmon,Small Business,2013-11-19,,True,B2B
1261,1369,Joe D Dean,Consumer,2010-03-23,,True,B2C
1262,1371,Valerie Moss,Corporate,2012-04-22,,True,B2B
1263,1372,Thomas Evans,Corporate,2011-03-21,,True,B2B
1264,1374,Earl Buck,Home Office,2010-06-07,,True,B2C
1265,1375,Louis Riddle,Home Office,2013-01-05,,True,B2C
1266,1376,Bobby Harmon,Home Office,2011-05-06,,True,B2C
1267,1377,Gilbert P Sun,Home Office,2013-09-22,,True,B2C
1268,1378,Derek Shah,Home Office,2013-09-22,,True,B2C
1269,1378,Derek Shah,Small Business,2011-05-31,2013-09-21,False,
1270,1379,Gilbert Lang,Home Office,2013-01-05,,True,B2C
1271,1380,Jeanne Walker,Home Office,2010-12-27,,True,B2C
1272,1381,Wayne Lindsay,Home Office,2011-05-06,,True,B2C
1273,1383,Christina Hanna,Consumer,2010-05-01,,True,B2C
1274,1384,George McLamb,Consumer,2010-06-30,,True,B2C
1275,1386,Miriam Drake,Home Office,2011-08-20,,True,B2C
1276,1387,Matthew Kearney,Home Office,2013-05-17,,True,B2C
1277,1389,Jean Khan,Consumer,2010-06-03,,True,B2C
1278,1389,Jean Khan,Corporate,2010-01-25,2010-05-12,False,
1279,1389,Jean Khan,Small Business,2010-05-13,2010-06-02,False,
1280,1390,Hazel Jones,Corporate,2010-11-16,2012-09-14,False,
1281,1390,Hazel Jones,Small Business,2012-09-15,,True,B2B
1282,1391,Carolyn Greer,Consumer,2010-04-24,2010-11-02,False,
1283,1391,Carolyn Greer,Corporate,2011-06-25,,True,B2B
1284,1391,Carolyn Greer,Small Business,2010-11-03,2011-06-24,False,
1285,1392,Leroy Boswell,Consumer,2013-01-12,,True,B2C
1286,1392,Leroy Boswell,Corporate,2011-06-25,2013-01-11,False,
